,household,date,score,t_out,t_unit,hvac
843,c44,2018-04-29,91.0,53.9496031746044,73.0183035714285,0.0
844,c45,2018-04-29,53.0,53.9496031746044,78.4018353174605,133.763036388889
845,c46,2018-04-29,73.0,53.9496031746044,73.1399305555555,35.7235933333333
846,c47,2018-04-29,98.0,53.9496031746044,72.1791666666667,31.8908038888889
847,c48,2018-04-29,78.0,53.9496031746044,75.7737103174602,102.335576388889
848,c49,2018-04-29,89.0,53.9496031746044,76.3399518154761,11.7684863888889
849,c50,2018-04-29,79.0,53.9496031746044,75.7107390873019,25.7488191666667
850,a1,2018-05-06,89.0,65.4237351190456,74.166691468254,28.0187605555556
851,a10,2018-05-06,81.0,65.4237351190456,72.9383432539679,34.2847591666667
852,a11,2018-05-06,93.0,65.4237351190456,74.168849206349,17.1380758333333
853,a12,2018-05-06,98.0,65.4237351190456,75.4061259920635,7.84427444444444
854,a13,2018-05-06,77.0,65.4237351190456,76.6636656746034,71.6774930555555
857,a16,2018-05-06,57.0,65.4237351190456,77.5343750000002,323.147773611111
858,a2,2018-05-06,95.0,65.4237351190456,72.005084325397,72.5979341666667
859,a3,2018-05-06,56.0,65.4237351190456,75.127182539683,45.8053183333333
861,a5,2018-05-06,97.0,65.4237351190456,74.9456349206351,22.25582
862,a6,2018-05-06,82.0,65.4237351190456,76.4241260744984,17.3082494444444
863,a7,2018-05-06,89.0,65.4237351190456,75.1771825396825,25.7901311111111
864,a8,2018-05-06,79.0,65.4237351190456,75.2416170634918,23.7683702777778
865,a9,2018-05-06,93.0,65.4237351190456,76.0564484126985,47.3607772222222
866,b17,2018-05-06,97.0,65.4237351190456,72.9515873015873,21.3961922222222
867,b18,2018-05-06,100.0,65.4237351190456,73.4031746031748,7.33189583333333
868,b19,2018-05-06,95.0,65.4237351190456,73.7593749999999,0.0
869,b20,2018-05-06,98.0,65.4237351190456,76.1845734126982,7.55030972222222
870,b21,2018-05-06,86.0,65.4237351190456,73.5853670634923,16.4480902777778
871,b22,2018-05-06,73.0,65.4237351190456,77.3829117063492,14.3943141666667
872,b23,2018-05-06,79.0,65.4237351190456,78.4843253968253,26.49548
873,b24,2018-05-06,80.0,65.4237351190456,74.5035307517086,54.1830333333333
874,b25,2018-05-06,95.0,65.4237351190456,73.4943948412693,15.4690711111111
875,b26,2018-05-06,100.0,65.4237351190456,74.805753968254,17.0339822222222
877,b28,2018-05-06,59.0,65.4237351190456,72.3715261959,79.5465663888889
878,b29,2018-05-06,76.0,65.4237351190456,73.0084077380952,55.6058486111111
879,b30,2018-05-06,95.0,65.4237351190456,78.8636904761905,49.8666102777778
880,b31,2018-05-06,86.0,65.4237351190456,74.3558555997727,72.4986525
882,b33,2018-05-06,98.0,65.4237351190456,77.0507440476191,14.1047255555556
883,c34,2018-05-06,81.0,65.4237351190456,72.2534598214284,46.9339344444444
884,c35,2018-05-06,56.0,65.4237351190456,70.8452628968249,74.7497797222222
885,c36,2018-05-06,100.0,65.4237351190456,74.2729910714287,6.9483875
886,c37,2018-05-06,99.0,65.4237351190456,76.7604662698413,9.95846111111111
887,c38,2018-05-06,93.0,65.4237351190456,76.2271577380953,0.111923333333333
888,c39,2018-05-06,99.0,65.4237351190456,76.6129464285716,6.53127472222222
889,c40,2018-05-06,94.0,65.4237351190456,76.7788442460317,17.5197588888889
890,c41,2018-05-06,93.0,65.4237351190456,74.0529017857141,0.0
892,c43,2018-05-06,75.0,65.4237351190456,77.7202876984124,35.7847863888889
893,c44,2018-05-06,97.0,65.4237351190456,76.8049591280652,0.234241944444444
894,c45,2018-05-06,69.0,65.4237351190456,77.8682539682541,146.376222222222
895,c46,2018-05-06,73.0,65.4237351190456,75.0695436507939,19.3554183333333
896,c47,2018-05-06,92.0,65.4237351190456,75.0664930555553,60.7714330555556
897,c48,2018-05-06,100.0,65.4237351190456,75.1777777777777,6.39165111111111
898,c49,2018-05-06,89.0,65.4237351190456,77.8771612797619,7.60649055555556
899,c50,2018-05-06,93.0,65.4237351190456,77.3926339285715,29.9539733333333
900,a1,2018-05-13,92.0,69.7163690476192,73.8887400793653,81.3609319444445
901,a10,2018-05-13,59.0,69.7163690476192,71.8431547619049,64.4602025
902,a11,2018-05-13,90.0,69.7163690476192,73.7411210317461,17.3792269444444
903,a12,2018-05-13,97.0,69.7163690476192,75.6995535714289,9.60476888888889
904,a13,2018-05-13,100.0,69.7163690476192,75.1032738095236,1.3749175
907,a16,2018-05-13,95.0,69.7163690476192,75.2008928571429,7.53950583333333
908,a2,2018-05-13,100.0,69.7163690476192,70.9150297619049,5.01080055555556
909,a3,2018-05-13,62.0,69.7163690476192,73.7185019841269,43.2430191666667
911,a5,2018-05-13,100.0,69.7163690476192,75.3114583333334,6.21287805555556
912,a6,2018-05-13,62.0,69.7163690476192,73.8395337301587,84.5223369444444
913,a7,2018-05-13,91.0,69.7163690476192,77.350496031746,16.1220277777778
914,a8,2018-05-13,96.0,69.7163690476192,74.9937003968254,5.66824277777778
915,a9,2018-05-13,97.0,69.7163690476192,76.4018360160964,55.2106408333333
916,b17,2018-05-13,95.0,69.7163690476192,72.9377976190479,18.0487394444444
917,b18,2018-05-13,100.0,69.7163690476192,75.2498015873011,6.93845277777778
918,b19,2018-05-13,96.0,69.7163690476192,74.3948908730159,0.0
919,b20,2018-05-13,100.0,69.7163690476192,76.8006448412703,6.9750025
920,b21,2018-05-13,58.0,69.7163690476192,72.0073908730158,20.9091141666667
921,b22,2018-05-13,88.0,69.7163690476192,77.5775297619047,25.5291827777778
922,b23,2018-05-13,92.0,69.7163690476192,77.2800595238095,11.1872366666667
923,b24,2018-05-13,76.0,69.7163690476192,72.4768849206349,84.9646958333333
924,b25,2018-05-13,89.0,69.7163690476192,75.4075396825394,32.2983630555556
925,b26,2018-05-13,84.0,69.7163690476192,74.2964285714285,30.1951641666667
927,b28,2018-05-13,41.0,69.7163690476192,71.0720734126985,94.5458394444444
928,b29,2018-05-13,68.0,69.7163690476192,72.8478174603174,37.7877655555556
929,b30,2018-05-13,85.0,69.7163690476192,77.1587301587304,120.754660555556
930,b31,2018-05-13,85.0,69.7163690476192,73.2111607142858,72.5471288888889
932,b33,2018-05-13,100.0,69.7163690476192,76.7933531746033,10.3713794444444
933,c34,2018-05-13,77.0,69.7163690476192,73.2135912698412,44.0674188888889
934,c35,2018-05-13,41.0,69.7163690476192,69.5446428571429,132.125884166667
935,c36,2018-05-13,100.0,69.7163690476192,75.9747519841269,6.28336111111111
936,c37,2018-05-13,96.0,69.7163690476192,76.5445436507935,12.7813466666667
937,c38,2018-05-13,72.0,69.7163690476192,77.1014880952382,28.8992755555556
938,c39,2018-05-13,100.0,69.7163690476192,75.9649801587301,5.49065194444445
939,c40,2018-05-13,99.0,69.7163690476192,77.2495535714287,11.22002
940,c41,2018-05-13,92.0,69.7163690476192,73.6362599206349,0.0
942,c43,2018-05-13,95.0,69.7163690476192,75.3132440476194,22.7182502777778
943,c44,2018-05-13,99.0,69.7163690476192,77.8392609126984,19.4320861111111
944,c45,2018-05-13,57.0,69.7163690476192,78.5493551587297,48.8306366666667
945,c46,2018-05-13,74.0,69.7163690476192,75.4208829365081,3.98414333333333
946,c47,2018-05-13,92.0,69.7163690476192,75.2408234126984,64.6034561111111
947,c48,2018-05-13,100.0,69.7163690476192,74.3695436507938,6.31365416666667
948,c49,2018-05-13,92.0,69.7163690476192,76.9391369047621,13.0272083333333
949,c50,2018-05-13,100.0,69.7163690476192,77.8178075396824,9.87928472222222
950,a1,2018-05-20,91.0,73.7600446428572,74.7273809523811,76.8951927777778
951,a10,2018-05-20,48.0,73.7600446428572,70.4356150793651,87.9863213888889
952,a11,2018-05-20,74.0,73.7600446428572,73.3748015873014,33.3981247222222
953,a12,2018-05-20,93.0,73.7600446428572,75.4136408730163,10.2010358333333
954,a13,2018-05-20,73.0,73.7600446428572,76.0093750000005,12.8767158333333
957,a16,2018-05-20,16.0,73.7600446428572,77.3031994047623,43.0868361111111
958,a2,2018-05-20,39.0,73.7600446428572,73.4581536388141,2.52861388888889
959,a3,2018-05-20,67.0,73.7600446428572,74.0318452380954,52.4466811111111
961,a5,2018-05-20,98.0,73.7600446428572,76.1195188492062,13.6859230555556
962,a6,2018-05-20,45.0,73.7600446428572,71.1348462301589,134.228191666667
963,a7,2018-05-20,99.0,73.7600446428572,77.284275793651,14.0367691666667
964,a8,2018-05-20,100.0,73.7600446428572,74.1114583333331,4.92654222222222
965,a9,2018-05-20,65.0,73.7600446428572,71.986507936508,105.603673611111
966,b17,2018-05-20,85.0,73.7600446428572,73.235441468254,45.635535
967,b18,2018-05-20,100.0,73.7600446428572,77.5889632936506,6.90159555555556
968,b19,2018-05-20,88.0,73.7600446428572,74.8174603174601,0.0
969,b20,2018-05-20,83.0,73.7600446428572,75.7529761904763,41.6354655555556
970,b21,2018-05-20,53.0,73.7600446428572,71.0559027777778,25.0948552777778
971,b22,2018-05-20,90.0,73.7600446428572,77.6542658730156,21.4867333333333
972,b23,2018-05-20,95.0,73.7600446428572,77.1904265873014,18.9931666666667
973,b24,2018-05-20,79.0,73.7600446428572,72.5242063492065,70.78315
974,b25,2018-05-20,61.0,73.7600446428572,71.088492063492,101.957528611111
975,b26,2018-05-20,63.0,73.7600446428572,72.8010416666666,52.3227952777778
977,b28,2018-05-20,48.0,73.7600446428572,70.9764384920635,101.15457
978,b29,2018-05-20,61.0,73.7600446428572,72.2687003968252,54.3492716666667
979,b30,2018-05-20,84.0,73.7600446428572,75.532886904762,124.519200277778
980,b31,2018-05-20,86.0,73.7600446428572,73.2550347222221,85.7573805555556
982,b33,2018-05-20,98.0,73.7600446428572,77.6489583333334,13.28345
983,c34,2018-05-20,46.0,73.7600446428572,70.5447916666663,85.2378772222222
984,c35,2018-05-20,36.0,73.7600446428572,68.9420138888887,152.464691111111
985,c36,2018-05-20,100.0,73.7600446428572,77.1575396825399,4.64587138888889
986,c37,2018-05-20,85.0,73.7600446428572,73.669841269841,43.4374375
987,c38,2018-05-20,97.0,73.7600446428572,77.130009920635,27.8331969444444
988,c39,2018-05-20,70.0,73.7600446428572,75.016443452381,22.6289533333333
989,c40,2018-05-20,99.0,73.7600446428572,79.1655753968256,17.8161555555556
990,c41,2018-05-20,87.0,73.7600446428572,73.1176091269839,0.0
992,c43,2018-05-20,92.0,73.7600446428572,75.0601190476192,45.5546002777778
993,c44,2018-05-20,90.0,73.7600446428572,77.2936011904762,43.6893544444444
994,c45,2018-05-20,93.0,73.7600446428572,77.4355654761906,14.5308644444444
995,c46,2018-05-20,60.0,73.7600446428572,74.6078373015872,39.7469672222222
996,c47,2018-05-20,87.0,73.7600446428572,73.1638888888892,57.0998275
997,c48,2018-05-20,89.0,73.7600446428572,73.374007936508,112.931976666667
998,c49,2018-05-20,98.0,73.7600446428572,78.4571924603175,21.7404069444444
999,c50,2018-05-20,98.0,73.7600446428572,77.6050595238097,23.9134586111111
1000,a1,2018-05-27,91.0,73.9670138888919,74.4835813492062,55.9917355555556
1001,a10,2018-05-27,38.0,73.9670138888919,70.2361111111111,104.0564775
1002,a11,2018-05-27,81.0,73.9670138888919,73.6474950396827,37.58003
1003,a12,2018-05-27,70.0,73.9670138888919,74.5913690476191,33.8272047222222
1004,a13,2018-05-27,34.0,73.9670138888919,78.0492559523807,28.6398708333333
1007,a16,2018-05-27,79.0,73.9670138888919,77.0174628450105,45.3145205555556
1009,a3,2018-05-27,58.0,73.9670138888919,73.2222222222222,67.2473205555556
1011,a5,2018-05-27,100.0,73.9670138888919,76.9892361111112,6.29236166666667
1012,a6,2018-05-27,54.0,73.9670138888919,71.2036706349207,136.573531944444
1013,a7,2018-05-27,100.0,73.9670138888919,78.2651289682539,4.30339722222222
1014,a8,2018-05-27,99.0,73.9670138888919,74.0092261904761,4.58545527777778
1015,a9,2018-05-27,83.0,73.9670138888919,73.3135416666664,74.0981586111111
1016,b17,2018-05-27,87.0,73.9670138888919,72.017162698413,44.0658255555556
1017,b18,2018-05-27,100.0,73.9670138888919,78.0693948412698,5.37265305555556
1018,b19,2018-05-27,98.0,73.9670138888919,75.1941468253967,0.0
1019,b20,2018-05-27,92.0,73.9670138888919,76.4941964285712,25.1349052777778
1020,b21,2018-05-27,66.0,73.9670138888919,72.0267857142859,21.9471291666667
1021,b22,2018-05-27,94.0,73.9670138888919,77.4772817460314,29.2725433333333
1022,b23,2018-05-27,98.0,73.9670138888919,77.0523313492064,12.3591980555556
1023,b24,2018-05-27,89.0,73.9670138888919,73.7629464285714,52.2931125
1024,b25,2018-05-27,53.0,73.9670138888919,70.7147817460318,106.025134722222
1025,b26,2018-05-27,97.0,73.9670138888919,75.3295634920632,4.66894416666667
1027,b28,2018-05-27,48.0,73.9670138888919,70.300396825397,107.395139166667
1028,b29,2018-05-27,74.0,73.9670138888919,72.9922123015873,31.0247833333333
1029,b30,2018-05-27,71.0,73.9670138888919,74.7009424603174,176.837600833333
1030,b31,2018-05-27,82.0,73.9670138888919,73.8348710317461,78.7442311111111
1032,b33,2018-05-27,99.0,73.9670138888919,78.2117063492063,14.7959372222222
1033,c34,2018-05-27,33.0,73.9670138888919,68.1648809523806,101.791530833333
1034,c35,2018-05-27,44.0,73.9670138888919,68.8681547619048,162.772646388889
1035,c36,2018-05-27,100.0,73.9670138888919,76.7306547619049,3.84620944444444
1036,c37,2018-05-27,84.0,73.9670138888919,74.8606150793651,33.3466225
1037,c38,2018-05-27,66.0,73.9670138888919,76.1028521825399,45.6121588888889
1038,c39,2018-05-27,17.0,73.9670138888919,71.8687500000001,62.4092505555556
1039,c40,2018-05-27,98.0,73.9670138888919,78.9890376984127,20.2779575
1040,c41,2018-05-27,72.0,73.9670138888919,71.6476686507936,0.0
1042,c43,2018-05-27,97.0,73.9670138888919,75.0342757936509,32.2621680555556
1043,c44,2018-05-27,94.0,73.9670138888919,77.4340277777779,27.4277291666667
1044,c45,2018-05-27,60.0,73.9670138888919,76.7647817460315,112.620834444444
1045,c46,2018-05-27,53.0,73.9670138888919,73.0985119047618,81.6381436111111
1046,c47,2018-05-27,89.0,73.9670138888919,73.9213293650794,52.8199872222222
1047,c48,2018-05-27,85.0,73.9670138888919,72.9632936507933,128.212336111111
1048,c49,2018-05-27,94.0,73.9670138888919,78.085466269841,25.2909175
1049,c50,2018-05-27,95.0,73.9670138888919,76.5414186507938,31.7237311111111
1050,a1,2018-06-03,92.0,79.1508184523801,74.9830853174608,104.53467
1051,a10,2018-06-03,26.0,79.1508184523801,69.0032738095238,140.263069166667
1052,a11,2018-06-03,81.0,79.1508184523801,74.2786210317456,28.6694558333333
1053,a12,2018-06-03,89.0,79.1508184523801,75.9621031746033,32.8643697222222
1054,a13,2018-06-03,7.0,79.1508184523801,78.4834821428577,28.3003169444444
1057,a16,2018-06-03,89.0,79.1508184523801,76.235044642857,89.8660708333333
1059,a3,2018-06-03,53.0,79.1508184523801,73.3105158730161,83.4561280555556
1061,a5,2018-06-03,98.0,79.1508184523801,78.183482142857,18.7876441666667
1062,a6,2018-06-03,35.0,79.1508184523801,71.0703373015874,151.921035833333
1063,a7,2018-06-03,94.0,79.1508184523801,78.2398313492063,18.7281997222222
1064,a8,2018-06-03,99.0,79.1508184523801,74.4752480158732,2.62973305555556
1065,a9,2018-06-03,83.0,79.1508184523801,74.0337797619049,84.4465111111111
1066,b17,2018-06-03,81.0,79.1508184523801,72.2483134920635,56.7562852777778
1067,b18,2018-06-03,93.0,79.1508184523801,80.232886904762,18.6827086111111
1068,b19,2018-06-03,99.0,79.1508184523801,75.764583333333,0.0
1069,b20,2018-06-03,95.0,79.1508184523801,77.6032738095236,26.6240413888889
1070,b21,2018-06-03,34.0,79.1508184523801,69.7553571428572,31.2707194444444
1071,b22,2018-06-03,92.0,79.1508184523801,77.5051587301585,34.3158966666667
1072,b23,2018-06-03,96.0,79.1508184523801,77.8165178571428,12.5680330555556
1073,b24,2018-06-03,80.0,79.1508184523801,74.1152777777777,73.0779061111111
1074,b25,2018-06-03,44.0,79.1508184523801,70.9670634920634,145.525049722222
1075,b26,2018-06-03,97.0,79.1508184523801,76.5072420634923,2.62115138888889
1077,b28,2018-06-03,37.0,79.1508184523801,70.2731646825397,145.474884444444
1078,b29,2018-06-03,51.0,79.1508184523801,72.8550595238092,25.8901563888889
1079,b30,2018-06-03,83.0,79.1508184523801,75.263095238095,148.940663055556
1080,b31,2018-06-03,85.0,79.1508184523801,73.5780257936507,100.518121666667
1082,b33,2018-06-03,81.0,79.1508184523801,77.8159226190477,32.7299947222222
1083,c34,2018-06-03,34.0,79.1508184523801,69.3779761904762,126.380429444444
1084,c35,2018-06-03,47.0,79.1508184523801,69.2394345238096,213.036315
1085,c36,2018-06-03,100.0,79.1508184523801,78.2781746031746,2.72904277777778
1086,c37,2018-06-03,81.0,79.1508184523801,74.8769345238095,42.8416119444445
1087,c38,2018-06-03,75.0,79.1508184523801,76.0340773809524,70.7064211111111
1088,c39,2018-06-03,17.0,79.1508184523801,70.4068452380956,138.662547222222
1089,c40,2018-06-03,96.0,79.1508184523801,78.238343253968,80.2331505555556
1090,c41,2018-06-03,83.0,79.1508184523801,72.9751488095238,0.0
1092,c43,2018-06-03,80.0,79.1508184523801,74.8029265873019,86.6749338888889
1093,c44,2018-06-03,93.0,79.1508184523801,79.5370039682541,31.8338938888889
1094,c45,2018-06-03,89.0,79.1508184523801,76.7120039682539,64.2956644444444
1095,c46,2018-06-03,58.0,79.1508184523801,73.1593749999999,126.459682222222
1096,c47,2018-06-03,65.0,79.1508184523801,71.7754464285715,106.569757777778
1097,c48,2018-06-03,85.0,79.1508184523801,72.3972718253968,167.246128888889
1098,c49,2018-06-03,95.0,79.1508184523801,77.5511408730157,59.3575013888889
1099,c50,2018-06-03,99.0,79.1508184523801,77.2573908730157,36.7571647222222
1100,a1,2018-06-10,88.0,74.0442956349213,74.3291666666667,59.6632138888889
1101,a10,2018-06-10,42.0,74.0442956349213,70.5219742063493,88.6267138888889
1102,a11,2018-06-10,73.0,74.0442956349213,73.7407242063493,43.6337047222222
1103,a12,2018-06-10,86.0,74.0442956349213,76.9763392857143,19.4819636111111
1104,a13,2018-06-10,3.0,74.0442956349213,77.9107142857144,28.6564983333333
1107,a16,2018-06-10,79.0,74.0442956349213,73.1872767857145,115.519329166667
1109,a3,2018-06-10,65.0,74.0442956349213,74.242261904762,55.8298030555556
1111,a5,2018-06-10,93.0,74.0442956349213,76.6977926587301,25.2240525
1112,a6,2018-06-10,60.0,74.0442956349213,72.6609126984126,93.3525411111111
1113,a7,2018-06-10,98.0,74.0442956349213,79.0094246031743,11.3059186111111
1114,a8,2018-06-10,99.0,74.0442956349213,74.287648809524,9.6545
1115,a9,2018-06-10,81.0,74.0442956349213,73.8494543650794,70.5935227777778
1116,b17,2018-06-10,80.0,74.0442956349213,72.069494047619,56.4307266666667
1117,b18,2018-06-10,93.0,74.0442956349213,78.5111359126983,8.27521027777778
1118,b19,2018-06-10,89.0,74.0442956349213,75.0442460317458,0.0
1119,b20,2018-06-10,95.0,74.0442956349213,77.2418154761903,10.83216
1120,b21,2018-06-10,57.0,74.0442956349213,70.982242063492,39.5057980555556
1121,b22,2018-06-10,94.0,74.0442956349213,77.4281249999998,30.6423947222222
1122,b23,2018-06-10,98.0,74.0442956349213,76.3480158730158,7.62819
1123,b24,2018-06-10,78.0,74.0442956349213,73.3304067460318,61.8035608333333
1124,b25,2018-06-10,62.0,74.0442956349213,71.5771825396827,92.9339863888889
1125,b26,2018-06-10,95.0,74.0442956349213,76.8344246031751,6.37138111111111
1127,b28,2018-06-10,46.0,74.0442956349213,71.0749255952382,124.474229722222
1128,b29,2018-06-10,70.0,74.0442956349213,72.2329365079364,39.1314530555556
1129,b30,2018-06-10,78.0,74.0442956349213,75.9941468253968,84.3356391666667
1130,b31,2018-06-10,77.0,74.0442956349213,73.0557043650791,83.0064497222222
1132,b33,2018-06-10,81.0,74.0442956349213,76.6098710317461,41.7098922222222
1134,c35,2018-06-10,55.0,74.0442956349213,69.4002976190477,168.876105
1135,c36,2018-06-10,100.0,74.0442956349213,76.550099206349,4.20334194444444
1136,c37,2018-06-10,86.0,74.0442956349213,74.8766369047619,31.8830180555556
1137,c38,2018-06-10,88.0,74.0442956349213,76.3841765873016,43.4122108333333
1138,c39,2018-06-10,20.0,74.0442956349213,67.8362599206351,122.099579444444
1139,c40,2018-06-10,97.0,74.0442956349213,76.8082589285714,51.6823877777778
1140,c41,2018-06-10,53.0,74.0442956349213,70.7094494047621,0.0
1142,c43,2018-06-10,95.0,74.0442956349213,75.4355158730159,23.7634863888889
1143,c44,2018-06-10,93.0,74.0442956349213,77.9084821428569,30.8099727777778
1144,c45,2018-06-10,88.0,74.0442956349213,75.6384424603176,46.7237991666667
1145,c46,2018-06-10,50.0,74.0442956349213,73.0487599206346,71.1165941666667
1146,c47,2018-06-10,67.0,74.0442956349213,71.508382936508,73.0494880555556
1147,c48,2018-06-10,71.0,74.0442956349213,72.4655753968255,134.158367222222
1148,c49,2018-06-10,95.0,74.0442956349213,77.5435515873016,25.8478777777778
1149,c50,2018-06-10,95.0,74.0442956349213,76.4854662698414,27.0697530555556
1150,a1,2018-06-17,90.0,74.8505456349215,74.1101190476193,58.9223516666667
1151,a10,2018-06-17,42.0,74.8505456349215,70.458134920635,102.143335555556
1152,a11,2018-06-17,75.0,74.8505456349215,73.6527033730159,35.8264652777778
1153,a12,2018-06-17,84.0,74.8505456349215,76.0843750000001,26.6347525
1154,a13,2018-06-17,2.0,74.8505456349215,78.0651041666669,28.6530230555556
1157,a16,2018-06-17,82.0,74.8505456349215,73.1970982142858,108.8029
1159,a3,2018-06-17,65.0,74.8505456349215,74.0272569444447,53.5897513888889
1161,a5,2018-06-17,98.0,74.8505456349215,77.0537698412697,24.8117677777778
1162,a6,2018-06-17,68.0,74.8505456349215,74.1323412698413,72.3457802777778
1163,a7,2018-06-17,97.0,74.8505456349215,78.1140376984129,13.3765019444444
1164,a8,2018-06-17,99.0,74.8505456349215,74.5388888888894,7.30515805555556
1165,a9,2018-06-17,82.0,74.8505456349215,75.045089285714,56.1509088888889
1166,b17,2018-06-17,81.0,74.8505456349215,71.1358630952383,48.5740933333333
1167,b18,2018-06-17,100.0,74.8505456349215,79.7187996031747,4.48192
1168,b19,2018-06-17,75.0,74.8505456349215,74.4069940476189,0.0
1169,b20,2018-06-17,100.0,74.8505456349215,77.2443452380954,23.8712544444444
1170,b21,2018-06-17,69.0,74.8505456349215,73.3633680555553,42.54881
1171,b22,2018-06-17,93.0,74.8505456349215,77.369097222222,32.1427144444445
1172,b23,2018-06-17,98.0,74.8505456349215,77.3589781746032,11.1116855555556
1173,b24,2018-06-17,76.0,74.8505456349215,72.8783234126984,73.0889680555556
1174,b25,2018-06-17,70.0,74.8505456349215,72.7705605158733,67.0161666666667
1175,b26,2018-06-17,85.0,74.8505456349215,75.378943452381,4.12770916666667
1177,b28,2018-06-17,38.0,74.8505456349215,71.0410466269842,105.877675555556
1178,b29,2018-06-17,77.0,74.8505456349215,72.7152777777777,34.89127
1179,b30,2018-06-17,94.0,74.8505456349215,76.5845982142854,47.4338591666667
1180,b31,2018-06-17,82.0,74.8505456349215,73.1420634920635,84.2877083333333
1182,b33,2018-06-17,94.0,74.8505456349215,77.1530257936508,18.3458966666667
1184,c35,2018-06-17,54.0,74.8505456349215,69.6843998015872,168.323594722222
1185,c36,2018-06-17,100.0,74.8505456349215,76.065873015873,2.99027611111111
1186,c37,2018-06-17,77.0,74.8505456349215,74.9105158730157,31.1169397222222
1187,c38,2018-06-17,83.0,74.8505456349215,76.0535962301587,54.5511552777778
1188,c39,2018-06-17,14.0,74.8505456349215,67.4130952380952,144.701570833333
1189,c40,2018-06-17,90.0,74.8505456349215,76.1590119165837,78.6940547222222
1190,c41,2018-06-17,52.0,74.8505456349215,69.1673115079367,0.0
1192,c43,2018-06-17,92.0,74.8505456349215,75.4396825396822,49.2572383333333
1193,c44,2018-06-17,95.0,74.8505456349215,76.6945436507936,34.3442530555556
1194,c45,2018-06-17,75.0,74.8505456349215,74.9043154761906,87.6194091666667
1195,c46,2018-06-17,50.0,74.8505456349215,73.0888144841269,70.6346080555556
1196,c47,2018-06-17,65.0,74.8505456349215,70.7864831349206,81.0247525
1197,c48,2018-06-17,65.0,74.8505456349215,72.7065972222221,131.165098333333
1198,c49,2018-06-17,95.0,74.8505456349215,77.1325892857143,45.3809236111111
1199,c50,2018-06-17,99.0,74.8505456349215,77.5426091269842,11.4498316666667
1200,a1,2018-06-24,82.0,78.1714533730221,73.9761408730157,89.9187002777778
1201,a10,2018-06-24,22.0,78.1714533730221,69.9798859126983,139.231420555556
1202,a11,2018-06-24,75.0,78.1714533730221,73.5953125,54.1539022222222
1203,a12,2018-06-24,69.0,78.1714533730221,74.3322172619047,56.6996772222222
1204,a13,2018-06-24,4.0,78.1714533730221,79.1006944444436,28.1172830555556
1207,a16,2018-06-24,76.0,78.1714533730221,73.9591765873016,95.4002536111111
1209,a3,2018-06-24,60.0,78.1714533730221,73.3175595238096,105.608028055556
1211,a5,2018-06-24,98.0,78.1714533730221,77.3110615079365,30.5778727777778
1212,a6,2018-06-24,100.0,78.1714533730221,79.4567460317457,6.22591166666667
1213,a7,2018-06-24,100.0,78.1714533730221,78.4085317460315,6.40916888888889
1214,a8,2018-06-24,87.0,78.1714533730221,74.2587301587306,56.2136802777778
1215,a9,2018-06-24,91.0,78.1714533730221,75.0447289156628,63.47172
1216,b17,2018-06-24,87.0,78.1714533730221,72.0957837301589,49.0911288888889
1217,b18,2018-06-24,96.0,78.1714533730221,81.9412946428575,10.9910288888889
1218,b19,2018-06-24,75.0,78.1714533730221,74.681398809524,0.0
1219,b20,2018-06-24,93.0,78.1714533730221,77.072767857143,32.9769238888889
1220,b21,2018-06-24,52.0,78.1714533730221,71.0662202380956,61.8341905555556
1221,b22,2018-06-24,91.0,78.1714533730221,77.3910642570277,39.0190611111111
1222,b23,2018-06-24,100.0,78.1714533730221,80.1378472222224,7.04663055555556
1223,b24,2018-06-24,80.0,78.1714533730221,73.6835069444443,73.5521786111111
1224,b25,2018-06-24,55.0,78.1714533730221,71.8923859126983,131.701603611111
1225,b26,2018-06-24,87.0,78.1714533730221,75.2191468253972,8.97422777777778
1227,b28,2018-06-24,41.0,78.1714533730221,70.6500992063492,131.014910555556
1228,b29,2018-06-24,58.0,78.1714533730221,72.4418154761904,43.425275
1229,b30,2018-06-24,91.0,78.1714533730221,76.0048611111111,85.8035997222222
1230,b31,2018-06-24,84.0,78.1714533730221,73.1930059523808,103.562118888889
1232,b33,2018-06-24,95.0,78.1714533730221,79.1896825396827,22.9337869444444
1234,c35,2018-06-24,43.0,78.1714533730221,69.2059771825395,230.028043333333
1235,c36,2018-06-24,99.0,78.1714533730221,77.9991071428569,3.41066805555556
1236,c37,2018-06-24,89.0,78.1714533730221,74.9031746031744,45.3901022222222
1237,c38,2018-06-24,88.0,78.1714533730221,76.9357142857145,73.6775413888889
1238,c39,2018-06-24,46.0,78.1714533730221,70.2296626984123,121.980946111111
1239,c40,2018-06-24,94.0,78.1714533730221,77.4475171685158,102.0834975
1240,c41,2018-06-24,35.0,78.1714533730221,69.283705357143,0.0
1242,c43,2018-06-24,97.0,78.1714533730221,75.3062500000001,50.8731066666667
1243,c44,2018-06-24,89.0,78.1714533730221,77.4307539682538,15.8494411111111
1244,c45,2018-06-24,79.0,78.1714533730221,74.9367559523811,94.5167825
1245,c46,2018-06-24,64.0,78.1714533730221,73.0270337301585,118.647866388889
1246,c47,2018-06-24,59.0,78.1714533730221,70.9991567460318,100.978116388889
1247,c48,2018-06-24,65.0,78.1714533730221,72.2764384920635,166.265055833333
1248,c49,2018-06-24,95.0,78.1714533730221,76.919642857143,67.4719838888889
